SZN,SLPR_ID,PLAYER NAME,POS,AGE,TM,PRK_PPR,PRK_0.5P,PRK_STD,FPT_PPR,FPTS_0.5,FPTS_STD,GM_ACTV,GM_P,GM,TM_SNP,SNP,FUM,CMP PCT,paAY,paATT,CMP,pa1D,INC,INT,paRTG,pa.ruYDS,SAC,paTD,paYDS,paYPA,paYPC,REC,recAY,DRP,rec1D,recTD,TGT,YAC,recYDS,YPR,YPT,CAR,BTKL,ru1D,ru.recYDS,ruTD,YCO,ruYDS,YPC,SNP%,MTF,YCO/A,MTF/A,ruIMP,ELU,IMP,OPP,IMP/OPP,IMP/G,RR,TS%,YPRR,pIMP,pIMP/A,TTT,DP%,PRS%,AYA,1DRR,DB,YDS(t),VS,vsRK,INJ,PROJ,FPOE
1,11599,Cade Stover,TE,25.3,HOU,25.0,27,30,6.2,4.2,2.2,1,1,1,63,36,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,4,9,0,1,0,4,13,22,5.5,5.5,0,0,0,22,0,NA,0,0,57.1%,NA,NA,NA,0,NA,1,4,0.250,1.0,10,14.8%,2.20,0,NA,NA,NA,NA,NA,0.100,NA,22,@ LAR,13,IR,3.7,2.5
1,11619,Ja'Lynn Polk,WR,23.4,NO,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs ARI,14,IR,IR,IR
1,8917,KaVontae Turpin,WR,29.1,DAL,73.0,76,74,4.7,3.7,2.7,1,1,0,61,28,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,2,7,0,1,0,2,11,18,9.0,9.0,2,0,1,27,0,NA,9,4.5,45.9%,NA,NA,NA,1,NA,2,4,0.500,2.0,17,5.9%,1.06,0,NA,NA,NA,NA,NA,0.059,NA,27,@ PHI,15,OUT,6.4,-1.7
1,9479,Darnell Washington,TE,24.1,PIT,999.0,999,999,0,0,0,1,1,1,56,26,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,46.4%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NYJ,7,·,0.8,-0.8
1,8207,Tyler Goodson,RB,24.8,IND,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,4,OUT,OUT,OUT
1,12634,Jordan Watkins,WR,23.6,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,OUT,OUT,OUT
1,3271,Tyler Higbee,TE,32.7,LAR,999.0,999,999,0,0,0,1,1,1,60,35,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,58.3%,NA,NA,NA,0,NA,0,0,NA,0.0,20,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,vs HOU,28,OUT,6.3,-6.3
1,12738,Phil Mafah,RB,22.9,DAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,8,IR,IR,IR
1,4234,Noah Brown,WR,29.7,WAS,70.0,73,70,4.7,3.7,2.7,1,1,1,70,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,21,0,1,0,3,6,27,13.5,9.0,0,0,0,27,0,NA,0,0,47.1%,NA,NA,NA,0,NA,1,3,0.333,1.0,19,10.0%,1.42,0,NA,NA,NA,NA,NA,0.053,NA,27,vs NYG,3,OUT,2.9,1.8
1,5010,Will Dissly,TE,29.2,LAC,40.0,39,38,2.8,2.3,1.8,1,1,0,65,37,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,5,0,1,0,1,13,18,18.0,18.0,0,0,0,18,0,NA,0,0,56.9%,NA,NA,NA,0,NA,1,1,1.000,1.0,18,2.9%,1.00,0,NA,NA,NA,NA,NA,0.056,NA,18,vs KC,31,OUT,4.4,-1.6
1,7561,Elijah Mitchell,RB,27.4,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,25,OUT,OUT,OUT
1,5133,Tyler Conklin,TE,30.1,LAC,23.0,21,20,7.2,6.2,5.2,1,1,1,65,28,1,0.0%,0,0,0,0,0,0,0.00,2,0,0,0,0.00,0.00,2,28,0,2,0,2,22,50,25.0,25.0,1,0,1,52,0,NA,2,2,43.1%,NA,NA,NA,1,NA,3,3,1.000,3.0,8,5.9%,6.25,0,NA,NA,NA,NA,NA,0.250,NA,52,vs KC,31,·,4.5,2.7
1,11592,Erick All,TE,25.0,CIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CLE,19,PUP,PUP,PUP
1,4082,Curtis Samuel,WR,29.1,BUF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BAL,2,DNP,DNP,DNP
1,6945,Antonio Gibson,RB,27.2,NE,78.0,78,77,0.3,0.3,0.3,1,1,0,71,5,0,0.0%,0,0,0,0,0,0,0.00,3,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,1,0,0,3,0,NA,3,3,7.0%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,3,vs LV,10,OUT,3.2,-2.9
1,11579,Audric Estime,RB,22.0,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,5,DNP,DNP,DNP
1,6130,Devin Singletary,RB,28.0,NYG,71.0,68,65,0.9,0.9,0.9,1,1,0,68,10,0,0.0%,0,0,0,0,0,0,0.00,9,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,9,0,NA,9,3,14.7%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,9,@ WAS,21,·,4.6,-3.7
1,10871,Luke Schoonmaker,TE,27.0,DAL,999.0,999,999,0,0,0,1,1,0,61,15,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,24.6%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,29,·,1.9,-1.9
1,1166,Kirk Cousins,QB,37.1,ATL,999.0,999,999,0,0,0,1,0,0,76,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs TB,4,·,·,·
1,12539,Arian Smith,WR,23.9,NYJ,999.0,999,999,0,0,0,1,1,0,64,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,9.4%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs PIT,22,·,1.8,-1.8
1,5970,Greg Dortch,WR,27.3,ARI,115.0,117,115,0.8,0.3,-0.2,1,1,0,66,10,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,-2,0,0,0,1,0,-2,-2.0,-2.0,0,0,0,-2,0,NA,0,0,15.2%,NA,NA,NA,0,NA,0,1,0.000,0.0,8,3.4%,-0.25,0,NA,NA,NA,NA,NA,0.000,NA,-2,@ NO,19,·,4.0,-3.2
1,7496,Nick Westbrook-Ikhine,WR,28.5,MIA,103.0,103,104,1.7,1.2,0.7,1,1,0,48,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,7,0,1,0,2,0,7,7.0,3.5,0,0,0,7,0,NA,0,0,43.8%,NA,NA,NA,0,NA,1,2,0.500,1.0,15,6.5%,0.47,0,NA,NA,NA,NA,NA,0.067,NA,7,@ IND,5,·,5.3,-3.6
1,7694,Tommy Tremble,TE,25.3,CAR,58.0,58,58,1.2,0.7,0.2,1,1,1,64,29,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,0,0,0,0,1,2,2,2.0,2.0,0,0,0,2,0,NA,0,0,45.3%,NA,NA,NA,0,NA,0,1,0.000,0.0,12,2.9%,0.17,0,NA,NA,NA,NA,NA,0.000,NA,2,@ JAX,27,·,2.6,-1.4
1,2374,Tyler Lockett,WR,33.0,TEN,999.0,999,999,0,0,0,1,1,0,57,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,57.9%,NA,NA,NA,0,NA,0,1,0.000,0.0,26,3.6%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ DEN,27,·,7.7,-7.7
1,7538,Zach Wilson,QB,26.1,MIA,33.0,33,33,1.58,1.58,1.58,1,1,0,48,9,0,62.5%,12,8,5,3,3,0,70.80,35,0,0,32,4.00,6.40,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,3,0,NA,3,3,18.8%,NA,NA,NA,0,NA,3,9,NA,NA,NA,NA,NA,3,37.5%,2.34,0.0%,33.3%,6.4,NA,9,35,@ IND,22,DNP,DNP,DNP
1,6943,Gabriel Davis,WR,26.5,BUF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs BAL,2,OUT,OUT,OUT
1,8225,Daniel Bellinger,TE,25.0,NYG,43.0,44,43,2.4,1.9,1.4,1,1,0,68,15,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,14,0,1,0,1,0,14,14.0,14.0,0,0,0,14,0,NA,0,0,22.1%,NA,NA,NA,0,NA,1,1,1.000,1.0,7,2.7%,2.00,0,NA,NA,NA,NA,NA,0.143,NA,14,@ WAS,11,·,1.8,0.6
1,9230,Tanner McKee,QB,25.4,PHI,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,1,DNP,DNP,DNP
1,4454,Kendrick Bourne,WR,30.1,SF,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,·,2.4,-2.4
1,10225,Jonathan Mingo,WR,24.4,DAL,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ PHI,15,IR,IR,IR
1,10231,Elijah Higgins,TE,24.9,ARI,55.0,55,55,1.3,0.8,0.3,1,1,1,66,20,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,1,0,0,0,2,2,3,3.0,1.5,0,0,0,3,0,NA,0,0,30.3%,NA,NA,NA,0,NA,0,2,0.000,0.0,5,6.9%,0.60,0,NA,NA,NA,NA,NA,0.000,NA,3,@ NO,4,·,0.8,0.5
1,11633,Jamari Thrash,WR,24.7,CLE,104.0,104,105,1.6,1.1,0.6,1,1,0,76,21,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,6,0,0,0,1,0,6,6.0,6.0,0,0,0,6,0,NA,0,0,27.6%,NA,NA,NA,0,NA,0,1,0.000,0.0,14,2.2%,0.43,0,NA,NA,NA,NA,NA,0.000,NA,6,vs CIN,11,·,4.5,-2.9
1,12470,Riley Leonard,QB,23.0,IND,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIA,3,OUT,OUT,OUT
1,8160,Kenny Pickett,QB,27.3,LV,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NE,12,DNP,DNP,DNP
1,8162,Sam Howell,QB,25.0,PHI,999.0,999,999,0,0,0,1,0,0,63,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,1,OUT,OUT,OUT
1,12515,Donovan Edwards,RB,22.6,WAS,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs NYG,6,DNP,DNP,DNP
1,11645,Javon Baker,WR,23.6,PHI,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs DAL,1,DNP,DNP,DNP
1,11570,Rasheen Ali,RB,24.6,BAL,73.0,73,69,0.5,0.5,0.5,1,1,0,51,1,0,0.0%,0,0,0,0,0,0,0.00,5,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,5,0,NA,5,5,2.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,5,@ BUF,13,DNP,DNP,DNP
1,11617,Malachi Corley,WR,23.5,CLE,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs CIN,11,DNP,DNP,DNP
1,8208,Tyler Badie,RB,25.6,DEN,48.0,49,56,3.6,2.6,1.6,1,1,0,76,14,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,-2,1,0,0,6,18,16,8.0,2.7,0,0,0,16,0,0,0,0,18.4%,0,0.00,NA,0,NA,0,6,0.000,0.0,NA,15.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,16,vs TEN,3,DNP,DNP,DNP
1,12718,Konata Mumpfield,WR,22.9,LAR,999.0,999,999,0,0,0,1,1,0,60,6,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,10.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs HOU,26,DNP,DNP,DNP
1,10867,Jake Bobo,WR,27.1,SEA,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs SF,18,DNP,DNP,DNP
1,6865,Colby Parkinson,TE,26.7,LAR,61.0,61,61,-0.6,-1.6,-2.6,1,1,0,60,29,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,0,0,0,0,2,-6,-6,-3.0,-3.0,0,0,0,-6,0,NA,0,0,48.3%,NA,NA,NA,0,NA,0,2,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,-6,vs HOU,28,Q,1.2,-1.8
1,7610,Trey Lance,QB,25.4,LAC,999.0,999,999,0,0,0,1,0,0,65,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs KC,30,DNP,DNP,DNP
1,8139,Zamir White,RB,26.0,LV,72.0,71,66,0.8,0.8,0.8,1,1,0,63,9,0,0.0%,0,0,0,0,0,0,0.00,8,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,0,0,8,0,NA,8,2.67,14.3%,NA,NA,NA,0,NA,0,3,0.000,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,8,@ NE,27,·,2.6,-1.8
1,6960,Tyler Johnson,WR,27.1,NYJ,67.0,67,64,5.1,4.1,3.1,1,1,0,64,33,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,20,0,1,0,2,11,31,15.5,15.5,0,0,0,31,0,NA,0,0,51.6%,NA,NA,NA,0,NA,1,2,0.500,1.0,13,9.1%,2.38,0,NA,NA,NA,NA,NA,0.077,NA,31,vs PIT,22,·,3.8,1.3
1,8230,Ty Chandler,RB,27.4,MIN,999.0,999,999,0,0,0,1,1,0,56,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CHI,7,IR,1.4,-1.4
1,4171,Josh Reynolds,WR,30.6,NYJ,81.0,82,82,3.8,2.8,1.8,1,1,1,64,62,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,2,16,0,0,0,3,2,18,9.0,6.0,0,0,0,18,0,NA,0,0,96.9%,NA,NA,NA,0,NA,0,3,0.000,0.0,23,13.6%,0.78,0,NA,NA,NA,NA,NA,0.000,NA,18,vs PIT,22,·,5.1,-1.3
1,6828,AJ Dillon,RB,27.4,PHI,69.0,65,61,1,1,1,1,1,0,63,8,0,0.0%,0,0,0,0,0,0,0.00,10,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,3,1,1,10,0,NA,10,3.33,12.7%,NA,NA,NA,1,NA,1,3,0.333,1.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,10,vs DAL,5,·,1.0,0.0
1,3286,Demarcus Robinson,WR,31.0,SF,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ SEA,17,DNP,DNP,DNP
1,11370,Chris Brooks,RB,25.7,GB,64.0,69,74,1.3,0.8,0.3,1,1,0,48,9,0,0.0%,0,0,0,0,0,0,0.00,1,0,0,0,0.00,0.00,1,2,0,0,0,1,0,2,2.0,2.0,1,0,0,3,0,4,1,1,18.8%,0,3.90,0.000,0,0.390,0,2,0.000,0.0,NA,4.5%,NA,0,NA,NA,NA,NA,NA,NA,NA,3,vs DET,26,·,3.2,-1.9
1,7601,Rondale Moore,WR,25.3,MIN,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ CHI,23,IR,IR,IR
1,11595,Jared Wiley,TE,24.9,KC,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAC,26,OUT,OUT,OUT
1,2197,Brandin Cooks,WR,32.0,NO,63.0,66,75,5.6,4.1,2.6,1,1,0,75,57,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,3,6,0,2,0,4,20,26,8.7,6.5,0,0,0,26,0,NA,0,0,76.0%,NA,NA,NA,0,NA,2,4,0.500,2.0,38,8.7%,0.68,0,NA,NA,NA,NA,NA,0.053,NA,26,vs ARI,14,·,6.7,-1.1
1,11256,Tyson Bagent,QB,25.3,CHI,999.0,999,999,0,0,0,1,0,0,67,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,vs MIN,28,DNP,DNP,DNP
1,4219,Jeremy McNichols,RB,29.7,WAS,55.0,50,47,2.5,2.5,2.5,1,1,0,70,13,0,0.0%,0,0,0,0,0,0,0.00,25,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,4,0,2,25,0,14,25,6.25,18.6%,0,3.60,0.000,2,0.360,2,4,0.500,2.0,NA,0.0%,NA,0,NA,NA,NA,NA,NA,NA,NA,25,vs NYG,6,·,3.3,-0.8
1,8168,Skyy Moore,WR,25.0,SF,999.0,999,999,0,0,0,1,1,0,76,3,1,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,3.9%,NA,NA,NA,0,NA,0,0,NA,0.0,1,0.0%,0.00,0,NA,NA,NA,NA,NA,0.000,NA,0,@ SEA,17,·,0.4,-0.4
1,4080,Zay Jones,WR,30.5,ARI,108.0,108,109,1.4,0.9,0.4,1,1,0,66,31,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,1,2,0,0,0,1,2,4,4.0,4.0,0,0,0,4,0,NA,0,0,47.0%,NA,NA,NA,0,NA,0,1,0.000,0.0,18,3.4%,0.22,0,NA,NA,NA,NA,NA,0.000,NA,4,@ NO,19,·,1.8,-0.4
1,11199,Emari Demercado,RB,26.6,ARI,999.0,999,999,0,0,0,1,1,0,66,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,0.0%,NA,NA,NA,0,NA,0,0,NA,0.0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ NO,11,·,1.7,-1.7
1,7568,Brevin Jordan,TE,25.2,HOU,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ LAR,13,IR,IR,IR
1,9227,Israel Abanikanda,RB,23.0,FA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,,DNP,DNP,DNP
1,12715,Thomas Fidone,TE,23.0,NYG,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ WAS,11,DNP,DNP,DNP
1,8172,Greg Dulcich,TE,25.5,MIA,999.0,999,999,0,0,0,1,0,0,0,0,0,0.0%,0,0,0,0,0,0,0.00,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,@ IND,20,DNP,DNP,DNP
